id,relative_path,filename,containing_directory,folder_artist_guess,tag_artist,tag_album_artist,tag_album,tag_title,tag_track_number,tag_disc_number,tag_year,tag_genre,metadata_status,confidence,reason
8876,music/Nirvana/Incesticide/07 Son Of A Gun.m4a,07 Son Of A Gun.m4a,Incesticide,Nirvana,Nirvana,,Incesticide,Son Of A Gun,7/15,1/1,1992,Rock,confirmed,0.98,artist tag matches folder artist guess
8877,music/Nirvana/Incesticide/08 (New Wave) Polly 1.m4a,08 (New Wave) Polly 1.m4a,Incesticide,Nirvana,Nirvana,,Incesticide,(New Wave) Polly,8/15,1/1,1992,Rock,confirmed,0.98,artist tag matches folder artist guess
8878,music/Nirvana/Incesticide/08 (New Wave) Polly.m4a,08 (New Wave) Polly.m4a,Incesticide,Nirvana,Nirvana,,Incesticide,(New Wave) Polly,8/15,1/1,1992,Rock,confirmed,0.98,artist tag matches folder artist guess
8879,music/Nirvana/Incesticide/09 Beeswax 1.m4a,09 Beeswax 1.m4a,Incesticide,Nirvana,Nirvana,,Incesticide,Beeswax,9/15,1/1,1992,Rock,confirmed,0.98,artist tag matches folder artist guess
8880,music/Nirvana/Incesticide/09 Beeswax.m4a,09 Beeswax.m4a,Incesticide,Nirvana,Nirvana,,Incesticide,Beeswax,9/15,1/1,1992,Rock,confirmed,0.98,artist tag matches folder artist guess
8881,music/Nirvana/Incesticide/10 Downer 1.m4a,10 Downer 1.m4a,Incesticide,Nirvana,Nirvana,,Incesticide,Downer,10/15,1/1,1992,Rock,confirmed,0.98,artist tag matches folder artist guess
8882,music/Nirvana/Incesticide/10 Downer.m4a,10 Downer.m4a,Incesticide,Nirvana,Nirvana,,Incesticide,Downer,10/15,1/1,1992,Rock,confirmed,0.98,artist tag matches folder artist guess
8883,music/Nirvana/Incesticide/11 Mexican Seafood 1.m4a,11 Mexican Seafood 1.m4a,Incesticide,Nirvana,Nirvana,,Incesticide,Mexican Seafood,11/15,1/1,1992,Rock,confirmed,0.98,artist tag matches folder artist guess
8884,music/Nirvana/Incesticide/11 Mexican Seafood.m4a,11 Mexican Seafood.m4a,Incesticide,Nirvana,Nirvana,,Incesticide,Mexican Seafood,11/15,1/1,1992,Rock,confirmed,0.98,artist tag matches folder artist guess
8885,music/Nirvana/Incesticide/12 Hairspray Queen 1.m4a,12 Hairspray Queen 1.m4a,Incesticide,Nirvana,Nirvana,,Incesticide,Hairspray Queen,12/15,1/1,1992,Rock,confirmed,0.98,artist tag matches folder artist guess
8886,music/Nirvana/Incesticide/12 Hairspray Queen.m4a,12 Hairspray Queen.m4a,Incesticide,Nirvana,Nirvana,,Incesticide,Hairspray Queen,12/15,1/1,1992,Rock,confirmed,0.98,artist tag matches folder artist guess
8887,music/Nirvana/Incesticide/13 Aero Zeppelin 1.m4a,13 Aero Zeppelin 1.m4a,Incesticide,Nirvana,Nirvana,,Incesticide,Aero Zeppelin,13/15,1/1,1992,Rock,confirmed,0.98,artist tag matches folder artist guess
8888,music/Nirvana/Incesticide/13 Aero Zeppelin.m4a,13 Aero Zeppelin.m4a,Incesticide,Nirvana,Nirvana,,Incesticide,Aero Zeppelin,13/15,1/1,1992,Rock,confirmed,0.98,artist tag matches folder artist guess
8889,music/Nirvana/Incesticide/14 Big Long Now 1.m4a,14 Big Long Now 1.m4a,Incesticide,Nirvana,Nirvana,,Incesticide,Big Long Now,14/15,1/1,1992,Rock,confirmed,0.98,artist tag matches folder artist guess
8890,music/Nirvana/Incesticide/14 Big Long Now.m4a,14 Big Long Now.m4a,Incesticide,Nirvana,Nirvana,,Incesticide,Big Long Now,14/15,1/1,1992,Rock,confirmed,0.98,artist tag matches folder artist guess
8891,music/Nirvana/Incesticide/15 Aneurysm 1.m4a,15 Aneurysm 1.m4a,Incesticide,Nirvana,Nirvana,,Incesticide,Aneurysm,15/15,1/1,1992,Rock,confirmed,0.98,artist tag matches folder artist guess
8892,music/Nirvana/Incesticide/15 Aneurysm.m4a,15 Aneurysm.m4a,Incesticide,Nirvana,Nirvana,,Incesticide,Aneurysm,15/15,1/1,1992,Rock,confirmed,0.98,artist tag matches folder artist guess
8893,music/Nirvana/MTV Unplugged In New York/01 About A Girl.m4a,01 About A Girl.m4a,MTV Unplugged In New York,Nirvana,Nirvana,,MTV Unplugged In New York,About A Girl,1/14,1/1,1993,Rock,confirmed,0.98,artist tag matches folder artist guess
8894,music/Nirvana/MTV Unplugged In New York/02 Come As You Are.m4a,02 Come As You Are.m4a,MTV Unplugged In New York,Nirvana,Nirvana,,MTV Unplugged In New York,Come As You Are,2/14,1/1,1993,Rock,confirmed,0.98,artist tag matches folder artist guess
8895,music/Nirvana/MTV Unplugged In New York/03 Jesus Doesn't Want Me For A Sunb.m4a,03 Jesus Doesn't Want Me For A Sunb.m4a,MTV Unplugged In New York,Nirvana,Nirvana,,MTV Unplugged In New York,Jesus Doesn't Want Me For A Sunbeam,3/14,1/1,1993,Rock,confirmed,0.98,artist tag matches folder artist guess
8896,music/Nirvana/MTV Unplugged In New York/04 The Man Who Sold The World.m4a,04 The Man Who Sold The World.m4a,MTV Unplugged In New York,Nirvana,Nirvana,,MTV Unplugged In New York,The Man Who Sold The World,4/14,1/1,1993,Rock,confirmed,0.98,artist tag matches folder artist guess
8897,music/Nirvana/MTV Unplugged In New York/05 Pennyroyal Tea.m4a,05 Pennyroyal Tea.m4a,MTV Unplugged In New York,Nirvana,Nirvana,,MTV Unplugged In New York,Pennyroyal Tea,5/14,1/1,1993,Rock,confirmed,0.98,artist tag matches folder artist guess
8898,music/Nirvana/MTV Unplugged In New York/06 Dumb.m4a,06 Dumb.m4a,MTV Unplugged In New York,Nirvana,Nirvana,,MTV Unplugged In New York,Dumb,6/14,1/1,1993,Rock,confirmed,0.98,artist tag matches folder artist guess
8899,music/Nirvana/MTV Unplugged In New York/07 Polly.m4a,07 Polly.m4a,MTV Unplugged In New York,Nirvana,Nirvana,,MTV Unplugged In New York,Polly,7/14,1/1,1993,Rock,confirmed,0.98,artist tag matches folder artist guess
8900,music/Nirvana/MTV Unplugged In New York/08 On A Plain.m4a,08 On A Plain.m4a,MTV Unplugged In New York,Nirvana,Nirvana,,MTV Unplugged In New York,On A Plain,8/14,1/1,1993,Rock,confirmed,0.98,artist tag matches folder artist guess
8901,music/Nirvana/MTV Unplugged In New York/09 Something In The Way.m4a,09 Something In The Way.m4a,MTV Unplugged In New York,Nirvana,Nirvana,,MTV Unplugged In New York,Something In The Way,9/14,1/1,1993,Rock,confirmed,0.98,artist tag matches folder artist guess
8902,music/Nirvana/MTV Unplugged In New York/10 Plateau.m4a,10 Plateau.m4a,MTV Unplugged In New York,Nirvana,Nirvana,,MTV Unplugged In New York,Plateau,10/14,1/1,1993,Rock,confirmed,0.98,artist tag matches folder artist guess
8903,"music/Nirvana/MTV Unplugged In New York/11 Oh, Me.m4a","11 Oh, Me.m4a",MTV Unplugged In New York,Nirvana,Nirvana,,MTV Unplugged In New York,"Oh, Me",11/14,1/1,1993,Rock,confirmed,0.98,artist tag matches folder artist guess
8904,music/Nirvana/MTV Unplugged In New York/12 Lake Of Fire.m4a,12 Lake Of Fire.m4a,MTV Unplugged In New York,Nirvana,Nirvana,,MTV Unplugged In New York,Lake Of Fire,12/14,1/1,1993,Rock,confirmed,0.98,artist tag matches folder artist guess
8905,music/Nirvana/MTV Unplugged In New York/13 All Apologies.m4a,13 All Apologies.m4a,MTV Unplugged In New York,Nirvana,Nirvana,,MTV Unplugged In New York,All Apologies,13/14,1/1,1993,Rock,confirmed,0.98,artist tag matches folder artist guess
8906,music/Nirvana/MTV Unplugged In New York/14 Where Did You Sleep Last Night.m4a,14 Where Did You Sleep Last Night.m4a,MTV Unplugged In New York,Nirvana,Nirvana,,MTV Unplugged In New York,Where Did You Sleep Last Night,14/14,1/1,1993,Rock,confirmed,0.98,artist tag matches folder artist guess
8909,music/Nirvana/Nirvana/01 - You Know You're Right.mp3,01 - You Know You're Right.mp3,Nirvana,Nirvana,Nirvana,,Nirvana,You Know You're Right,01,,,Grunge,confirmed,0.98,artist tag matches folder artist guess
8910,music/Nirvana/Nirvana/02 - About A Girl.mp3,02 - About A Girl.mp3,Nirvana,Nirvana,Nirvana,,Nirvana,About A Girl,02,,,Grunge,confirmed,0.98,artist tag matches folder artist guess
8911,music/Nirvana/Nirvana/03 - Been A Son.mp3,03 - Been A Son.mp3,Nirvana,Nirvana,Nirvana,,Nirvana,Been A Son,03,,,Grunge,confirmed,0.98,artist tag matches folder artist guess
8912,music/Nirvana/Nirvana/04 - Sliver.mp3,04 - Sliver.mp3,Nirvana,Nirvana,Nirvana,,Nirvana,Sliver,04,,,Grunge,confirmed,0.98,artist tag matches folder artist guess
8913,music/Nirvana/Nirvana/05 - Smells Like Teen Spirit.mp3,05 - Smells Like Teen Spirit.mp3,Nirvana,Nirvana,Nirvana,,Nirvana,Smells Like Teen Spirit,05,,,Grunge,confirmed,0.98,artist tag matches folder artist guess
8914,music/Nirvana/Nirvana/06 - Come As You Are.mp3,06 - Come As You Are.mp3,Nirvana,Nirvana,Nirvana,,Nirvana,Come As You Are,06,,,Grunge,confirmed,0.98,artist tag matches folder artist guess
8915,music/Nirvana/Nirvana/07 - Lithium.mp3,07 - Lithium.mp3,Nirvana,Nirvana,Nirvana,,Nirvana,Lithium,07,,,Grunge,confirmed,0.98,artist tag matches folder artist guess
8916,music/Nirvana/Nirvana/08 - In Bloom.mp3,08 - In Bloom.mp3,Nirvana,Nirvana,Nirvana,,Nirvana,In Bloom,08,,,Grunge,confirmed,0.98,artist tag matches folder artist guess
8917,music/Nirvana/Nirvana/09 - Heart-Shaped Box.mp3,09 - Heart-Shaped Box.mp3,Nirvana,Nirvana,Nirvana,,Nirvana,Heart-Shaped Box,09,,,Grunge,confirmed,0.98,artist tag matches folder artist guess
8918,music/Nirvana/Nirvana/10 - Pennyroyal Tea.mp3,10 - Pennyroyal Tea.mp3,Nirvana,Nirvana,Nirvana,,Nirvana,Pennyroyal Tea,10,,,Grunge,confirmed,0.98,artist tag matches folder artist guess
8919,music/Nirvana/Nirvana/11 - Rape Me.mp3,11 - Rape Me.mp3,Nirvana,Nirvana,Nirvana,,Nirvana,Rape Me,11,,,Grunge,confirmed,0.98,artist tag matches folder artist guess
8920,music/Nirvana/Nirvana/12 - Dumb.mp3,12 - Dumb.mp3,Nirvana,Nirvana,Nirvana,,Nirvana,Dumb,12,,,Grunge,confirmed,0.98,artist tag matches folder artist guess
8921,music/Nirvana/Nirvana/13 - All Apologies.mp3,13 - All Apologies.mp3,Nirvana,Nirvana,Nirvana,,Nirvana,All Apologies,13,,,Grunge,confirmed,0.98,artist tag matches folder artist guess
8922,music/Nirvana/Nirvana/14 - The Man Who Sold The World.mp3,14 - The Man Who Sold The World.mp3,Nirvana,Nirvana,Nirvana,,Nirvana,The Man Who Sold The World,14,,,Grunge,confirmed,0.98,artist tag matches folder artist guess
8923,music/Nirvana/Nirvana/AGNB.m4a,AGNB.m4a,Nirvana,Nirvana,Nirvana,,Nirvana,Smells Like Teen Spirit,5/14,1/1,1991,Rock,confirmed,0.98,artist tag matches folder artist guess
8924,music/Nirvana/Nirvana/BPJL.m4a,BPJL.m4a,Nirvana,Nirvana,Nirvana,,Nirvana,In Bloom,8/14,1/1,1991,Rock,confirmed,0.98,artist tag matches folder artist guess
8925,music/Nirvana/Nirvana/EWAB.m4a,EWAB.m4a,Nirvana,Nirvana,Nirvana,,Nirvana,The Man Who Sold The World,14/14,1/1,1994,Rock,confirmed,0.98,artist tag matches folder artist guess
8926,music/Nirvana/Nirvana/ROJC.m4a,ROJC.m4a,Nirvana,Nirvana,Nirvana,,Nirvana,You Know You're Right,1/14,1/1,1994,Rock,confirmed,0.98,artist tag matches folder artist guess
8927,music/Nirvana/Nirvana/VQEK.m4a,VQEK.m4a,Nirvana,Nirvana,Nirvana,,Nirvana,Heart-Shaped Box,9/14,1/1,1993,Rock,confirmed,0.98,artist tag matches folder artist guess
8928,music/Nirvana/No album info/STJF.m4a,STJF.m4a,No album info,Nirvana,Nirvana,,,Here We Are Now,10/16,,,Alternative/Rock,confirmed,0.98,artist tag matches folder artist guess
8929,music/Nirvana/No album info/VWQV.mp3,VWQV.mp3,No album info,Nirvana,Nirvana,,,Come As You Are,,,,Alternative/Rock,confirmed,0.98,artist tag matches folder artist guess
8930,music/Nixons/Foma/OHKT.m4a,OHKT.m4a,Foma,Nixons,Nixons,,Foma,Sister,4/13,1/1,1995,Alternative/Rock,confirmed,0.98,artist tag matches folder artist guess
8931,music/No artist info/No album info/NTHJ.mp3,NTHJ.mp3,No album info,No artist info,,,,Blaze Ya Dead Homie - Dead Body Man 2oo2,,,,Blues,missing-metadata,0.25,no embedded artist metadata found
8932,music/No genre info/Blaze Ya Dead Homies/No album info/XENO.mp3,XENO.mp3,No album info,No genre info,Blaze Ya Dead Homies,,,Blaze Ya Dead Homie- 2 many bitches,,,,Other,metadata-conflict,0.6,metadata artist differs from folder artist guess
8933,music/No genre info/Bloodhound Gang/No album info/XKLD.mp3,XKLD.mp3,No album info,No genre info,Bloodhound Gang,,,Kiss Me Where It Smells Funny,,,,Other,metadata-conflict,0.6,metadata artist differs from folder artist guess
8934,music/No genre info/Coolio/Rap Mix 1/JEYW.mp3,JEYW.mp3,Rap Mix 1,No genre info,Coolio,,Rap Mix 1,Fantastic Voyage,,,,,metadata-conflict,0.6,metadata artist differs from folder artist guess
8935,music/No genre info/DJ UnK/Rap Mix 1/OGYC.mp3,OGYC.mp3,Rap Mix 1,No genre info,DJ UnK,,Rap Mix 1,2 step,,,,Other,metadata-conflict,0.6,metadata artist differs from folder artist guess
8936,music/No genre info/Gym Class Heroes/The Papercut Chronicles/PNHH.mp3,PNHH.mp3,The Papercut Chronicles,No genre info,Gym Class Heroes,,The Papercut Chronicles,Cupids Chokehold,10,,,,metadata-conflict,0.6,metadata artist differs from folder artist guess
8937,music/No genre info/Halfbreed/No album info/NBXM.mp3,NBXM.mp3,No album info,No genre info,Halfbreed,,,Flexability w/F.R.EEZE & Y.U.G,,,,Other,metadata-conflict,0.6,metadata artist differs from folder artist guess
8938,music/No genre info/Jibbs/Rap Mix 1/KKVM.mp3,KKVM.mp3,Rap Mix 1,No genre info,Jibbs,,Rap Mix 1,Chain Hang Low,1/4,,,,metadata-conflict,0.6,metadata artist differs from folder artist guess
8939,music/No genre info/Lil Scrappy/Rap Mix 1/TGXV.mp3,TGXV.mp3,Rap Mix 1,No genre info,Lil Scrappy,,Rap Mix 1,Money In The Bank,,,,,metadata-conflict,0.6,metadata artist differs from folder artist guess
8940,music/No genre info/Limp Bizkit/Results May Vary/QMCN.m4a,QMCN.m4a,Results May Vary,No genre info,Limp Bizkit,,Results May Vary,Behind Blue Eyes,,,2003,,metadata-conflict,0.6,metadata artist differs from folder artist guess
8941,music/No genre info/Nas/Freestyles/BVBN.mp3,BVBN.mp3,Freestyles,No genre info,Nas,,Freestyles,Camron Diss,,,,,metadata-conflict,0.6,metadata artist differs from folder artist guess
8942,music/No genre info/No artist info/No album info/CQJM.mp3,CQJM.mp3,No album info,No genre info,,,,,,,,,missing-metadata,0.25,no embedded artist metadata found
8943,music/No genre info/No artist info/No album info/DGIN.mp3,DGIN.mp3,No album info,No genre info,,,,Blaze Ya Dead Homie - Colton Grundy - 03 - Shotgun,,,,Other,missing-metadata,0.25,no embedded artist metadata found
8944,music/No genre info/No artist info/No album info/GYNQ.mp3,GYNQ.mp3,No album info,No genre info,,,,,,,,Other,missing-metadata,0.25,no embedded artist metadata found
8945,music/No genre info/No artist info/No album info/OQGX.mp3,OQGX.mp3,No album info,No genre info,,,,,,,,Other,missing-metadata,0.25,no embedded artist metadata found
8946,music/No genre info/No artist info/No album info/QAET.mp3,QAET.mp3,No album info,No genre info,,,,,,,,,missing-metadata,0.25,no embedded artist metadata found
8947,music/No genre info/No artist info/No album info/VVJB.mp3,VVJB.mp3,No album info,No genre info,,,,,,,,,missing-metadata,0.25,no embedded artist metadata found
8948,music/No genre info/Notorious B.I.G/Rap Mix 1/XZUU.mp3,XZUU.mp3,Rap Mix 1,No genre info,Notorious B.I.G,,Rap Mix 1,Juicy,,,,,metadata-conflict,0.6,metadata artist differs from folder artist guess
8949,music/No genre info/Papoose/Freestyles/DUZZ.mp3,DUZZ.mp3,Freestyles,No genre info,Papoose,,Freestyles,,,,,Other,metadata-conflict,0.6,metadata artist differs from folder artist guess
8950,music/No genre info/Papoose/Freestyles/OYVI.mp3,OYVI.mp3,Freestyles,No genre info,Papoose,,Freestyles,Riding Shotgun,,,,Other,metadata-conflict,0.6,metadata artist differs from folder artist guess
8951,music/No genre info/Papoose/Freestyles/ROYN.mp3,ROYN.mp3,Freestyles,No genre info,Papoose,,Freestyles,Hate it or love it freestyle,,,,,metadata-conflict,0.6,metadata artist differs from folder artist guess
8952,music/No genre info/Papoose/Freestyles/XTSM.mp3,XTSM.mp3,Freestyles,No genre info,Papoose,,Freestyles,Papoose Vs. Canibus,,,,,metadata-conflict,0.6,metadata artist differs from folder artist guess
8953,music/No genre info/Queen Of The Damned/Queen Of The Damned/FMEN.mp3,FMEN.mp3,Queen Of The Damned,No genre info,Queen Of The Damned,,Queen Of The Damned,Slept So Long,,,,,metadata-conflict,0.6,metadata artist differs from folder artist guess
8954,music/No genre info/Queen Of The Damned/Queen Of The Damned/ITYK.mp3,ITYK.mp3,Queen Of The Damned,No genre info,Queen Of The Damned,,Queen Of The Damned,Forsaken,,,,,metadata-conflict,0.6,metadata artist differs from folder artist guess
8955,music/No genre info/Queen Of The Damned/Queen Of The Damned/KELB.mp3,KELB.mp3,Queen Of The Damned,No genre info,Queen Of The Damned,,Queen Of The Damned,Cold,,,,,metadata-conflict,0.6,metadata artist differs from folder artist guess
8956,music/No genre info/Queen Of The Damned/Queen Of The Damned/KQNK.mp3,KQNK.mp3,Queen Of The Damned,No genre info,Queen Of The Damned,,Queen Of The Damned,Cry For You,,,,,metadata-conflict,0.6,metadata artist differs from folder artist guess
8957,music/No genre info/Queen Of The Damned/Queen Of The Damned/QIAT.mp3,QIAT.mp3,Queen Of The Damned,No genre info,Queen Of The Damned,,Queen Of The Damned,Dry Cell,,,,,metadata-conflict,0.6,metadata artist differs from folder artist guess
8958,music/No genre info/Queen Of The Damned/Queen Of The Damned/SZVL.mp3,SZVL.mp3,Queen Of The Damned,No genre info,Queen Of The Damned,,Queen Of The Damned,Redeemer,,,,,metadata-conflict,0.6,metadata artist differs from folder artist guess
8959,music/No genre info/Queen Of The Damned/Queen Of The Damned/THCS.mp3,THCS.mp3,Queen Of The Damned,No genre info,Queen Of The Damned,,Queen Of The Damned,Hell In Your Eyes,,,,,metadata-conflict,0.6,metadata artist differs from folder artist guess
8960,music/No genre info/Queen Of The Damned/Queen Of The Damned/XSMO.mp3,XSMO.mp3,Queen Of The Damned,No genre info,Queen Of The Damned,,Queen Of The Damned,Why Won't You Die,,,,,metadata-conflict,0.6,metadata artist differs from folder artist guess
8961,music/No genre info/Ricksta/No album info/CQWQ.m4a,CQWQ.m4a,No album info,No genre info,Ricksta,,,Track 05,5/14,,,,metadata-conflict,0.6,metadata artist differs from folder artist guess
8962,music/No genre info/Ricksta/No album info/DTEY.m4a,DTEY.m4a,No album info,No genre info,Ricksta,,,Track 12,12/14,,,,metadata-conflict,0.6,metadata artist differs from folder artist guess
8963,music/No genre info/Ricksta/No album info/DYXW.m4a,DYXW.m4a,No album info,No genre info,Ricksta,,,Track 04,4/14,,,,metadata-conflict,0.6,metadata artist differs from folder artist guess
8964,music/No genre info/Ricksta/No album info/EIFR.m4a,EIFR.m4a,No album info,No genre info,Ricksta,,,Track 06,6/14,,,,metadata-conflict,0.6,metadata artist differs from folder artist guess
8965,music/No genre info/Ricksta/No album info/EWAQ.m4a,EWAQ.m4a,No album info,No genre info,Ricksta,,,Track 11,11/14,,,,metadata-conflict,0.6,metadata artist differs from folder artist guess
8966,music/No genre info/Ricksta/No album info/FJGA.m4a,FJGA.m4a,No album info,No genre info,Ricksta,,,Track 01,1/14,,,,metadata-conflict,0.6,metadata artist differs from folder artist guess
8967,music/No genre info/Ricksta/No album info/JRRB.m4a,JRRB.m4a,No album info,No genre info,Ricksta,,,Track 03,3/14,,,,metadata-conflict,0.6,metadata artist differs from folder artist guess
8968,music/No genre info/Ricksta/No album info/JVZO.m4a,JVZO.m4a,No album info,No genre info,Ricksta,,,Track 07,7/14,,,,metadata-conflict,0.6,metadata artist differs from folder artist guess
8969,music/No genre info/Ricksta/No album info/QEIV.m4a,QEIV.m4a,No album info,No genre info,Ricksta,,,Track 08,8/14,,,,metadata-conflict,0.6,metadata artist differs from folder artist guess
8970,music/No genre info/Ricksta/No album info/TREL.m4a,TREL.m4a,No album info,No genre info,Ricksta,,,Track 10,10/14,,,,metadata-conflict,0.6,metadata artist differs from folder artist guess
8971,music/No genre info/Ricksta/No album info/YSFQ.m4a,YSFQ.m4a,No album info,No genre info,Ricksta,,,Track 02,2/14,,,,metadata-conflict,0.6,metadata artist differs from folder artist guess
8972,music/No genre info/Ricksta/No album info/YVFQ.m4a,YVFQ.m4a,No album info,No genre info,Ricksta,,,Track 13,13/14,,,,metadata-conflict,0.6,metadata artist differs from folder artist guess
8973,music/No genre info/Ricksta/No album info/ZDGU.m4a,ZDGU.m4a,No album info,No genre info,Ricksta,,,Track 09,9/14,,,,metadata-conflict,0.6,metadata artist differs from folder artist guess
8974,music/No genre info/Too $hort/Rap Mix 1/ZMKK.mp3,ZMKK.mp3,Rap Mix 1,No genre info,Too $hort,,Rap Mix 1,Shake That Monkey.,,,,,metadata-conflict,0.6,metadata artist differs from folder artist guess
8975,music/No genre info/Young Dro/Rap Mix 1/FZRU.mp3,FZRU.mp3,Rap Mix 1,No genre info,Young Dro,,Rap Mix 1,Shoulder Lean,,,,Other,metadata-conflict,0.6,metadata artist differs from folder artist guess
8976,music/Norman Greenbaum/Wayne's World 2/XRNH.m4a,XRNH.m4a,Wayne's World 2,Norman Greenbaum,Norman Greenbaum,,Wayne's World 2,Spirit In The Sky,6/13,1/1,1993,Classic Rock,confirmed,0.98,artist tag matches folder artist guess
8977,music/Nothingface/An Audio Guide To Everyday Atrocity/01 - Goldtooth.mp3,01 - Goldtooth.mp3,An Audio Guide To Everyday Atrocity,Nothingface,Nothingface,,An Audio Guide To Everyday Atrocity,Goldtooth,01,,,Heavy Metal,confirmed,0.98,artist tag matches folder artist guess
8978,music/Nothingface/An Audio Guide To Everyday Atrocity/02 - Grinning.mp3,02 - Grinning.mp3,An Audio Guide To Everyday Atrocity,Nothingface,Nothingface,,An Audio Guide To Everyday Atrocity,Grinning,02,,,Heavy Metal,confirmed,0.98,artist tag matches folder artist guess
8979,music/Nothingface/An Audio Guide To Everyday Atrocity/03 - So Few.mp3,03 - So Few.mp3,An Audio Guide To Everyday Atrocity,Nothingface,Nothingface,,An Audio Guide To Everyday Atrocity,So Few,03,,,Heavy Metal,confirmed,0.98,artist tag matches folder artist guess
8980,music/Nothingface/An Audio Guide To Everyday Atrocity/04 - Villains.mp3,04 - Villains.mp3,An Audio Guide To Everyday Atrocity,Nothingface,Nothingface,,An Audio Guide To Everyday Atrocity,Villains,04,,,Heavy Metal,confirmed,0.98,artist tag matches folder artist guess
8981,music/Nothingface/An Audio Guide To Everyday Atrocity/05 - Sleeper.mp3,05 - Sleeper.mp3,An Audio Guide To Everyday Atrocity,Nothingface,Nothingface,,An Audio Guide To Everyday Atrocity,Sleeper,05,,,Heavy Metal,confirmed,0.98,artist tag matches folder artist guess
8982,music/Nothingface/An Audio Guide To Everyday Atrocity/06 - Breathe Out.mp3,06 - Breathe Out.mp3,An Audio Guide To Everyday Atrocity,Nothingface,Nothingface,,An Audio Guide To Everyday Atrocity,Breathe Out,06,,,Heavy Metal,confirmed,0.98,artist tag matches folder artist guess
8983,music/Nothingface/An Audio Guide To Everyday Atrocity/07 - Error In Excellence.mp3,07 - Error In Excellence.mp3,An Audio Guide To Everyday Atrocity,Nothingface,Nothingface,,An Audio Guide To Everyday Atrocity,breath out,07,,,Heavy Metal,confirmed,0.98,artist tag matches folder artist guess
8984,"music/Nothingface/An Audio Guide To Everyday Atrocity/08 - I, Diablo.mp3","08 - I, Diablo.mp3",An Audio Guide To Everyday Atrocity,Nothingface,Nothingface,,An Audio Guide To Everyday Atrocity,"I, Diablo",08,,,Heavy Metal,confirmed,0.98,artist tag matches folder artist guess
8985,music/Nothingface/An Audio Guide To Everyday Atrocity/09 - Sick.mp3,09 - Sick.mp3,An Audio Guide To Everyday Atrocity,Nothingface,Nothingface,,An Audio Guide To Everyday Atrocity,Sick,09,,,Heavy Metal,confirmed,0.98,artist tag matches folder artist guess
8986,music/Nothingface/Skeletons/01 - Machination.mp3,01 - Machination.mp3,Skeletons,Nothingface,Nothingface,,Skeletons,Machination,01,,,Heavy Metal,confirmed,0.98,artist tag matches folder artist guess
8987,music/Nothingface/Skeletons/02 - Beneath.mp3,02 - Beneath.mp3,Skeletons,Nothingface,Nothingface,,Skeletons,Beneath,02,,,Heavy Metal,confirmed,0.98,artist tag matches folder artist guess
8988,music/Nothingface/Skeletons/03 - Murder Is Masturbation.mp3,03 - Murder Is Masturbation.mp3,Skeletons,Nothingface,Nothingface,,Skeletons,Murder Is Masturbation,03,,,Heavy Metal,confirmed,0.98,artist tag matches folder artist guess
8989,music/Nothingface/Skeletons/04 - Ether.mp3,04 - Ether.mp3,Skeletons,Nothingface,Nothingface,,Skeletons,Ether,04,,,Heavy Metal,confirmed,0.98,artist tag matches folder artist guess
8990,music/Nothingface/Skeletons/05 - I Wish I Was A Communist.mp3,05 - I Wish I Was A Communist.mp3,Skeletons,Nothingface,Nothingface,,Skeletons,I Wish I Was A Communist,05,,,Heavy Metal,confirmed,0.98,artist tag matches folder artist guess
8991,music/Nothingface/Skeletons/06 - In Avernus.mp3,06 - In Avernus.mp3,Skeletons,Nothingface,Nothingface,,Skeletons,In Avernus,06,,,Heavy Metal,confirmed,0.98,artist tag matches folder artist guess
8992,music/Nothingface/Skeletons/07 - Patricide.mp3,07 - Patricide.mp3,Skeletons,Nothingface,Nothingface,,Skeletons,Patricide,07,,,Heavy Metal,confirmed,0.98,artist tag matches folder artist guess
8993,music/Nothingface/Skeletons/08 - Here Come The Butchers.mp3,08 - Here Come The Butchers.mp3,Skeletons,Nothingface,Nothingface,,Skeletons,Here Come The Butchers,08,,,Heavy Metal,confirmed,0.98,artist tag matches folder artist guess
8994,music/Nothingface/Skeletons/09 - I Am Him.mp3,09 - I Am Him.mp3,Skeletons,Nothingface,Nothingface,,Skeletons,I Am Him,09,,,Heavy Metal,confirmed,0.98,artist tag matches folder artist guess
8995,music/Nothingface/Skeletons/10 - Scission.mp3,10 - Scission.mp3,Skeletons,Nothingface,Nothingface,,Skeletons,Scission,10,,,Heavy Metal,confirmed,0.98,artist tag matches folder artist guess
8996,music/Nothingface/Skeletons/11 - Big Fun At The Gallows.mp3,11 - Big Fun At The Gallows.mp3,Skeletons,Nothingface,Nothingface,,Skeletons,Big Fun At The Gallows,11,,,Heavy Metal,confirmed,0.98,artist tag matches folder artist guess
8997,music/Nothingface/Skeletons/12 - Incarnadine.mp3,12 - Incarnadine.mp3,Skeletons,Nothingface,Nothingface,,Skeletons,Incarnadine,12,,,Heavy Metal,confirmed,0.98,artist tag matches folder artist guess
8998,music/Nothingface/Skeletons/13 - All Cut Up.mp3,13 - All Cut Up.mp3,Skeletons,Nothingface,Nothingface,,Skeletons,All Cut Up,13,,,Heavy Metal,confirmed,0.98,artist tag matches folder artist guess
8999,music/Nothingface/Violence/01 - Make Your Own Bones.mp3,01 - Make Your Own Bones.mp3,Violence,Nothingface,Nothingface,,Violence,Make Your Own Bones,01,,,Alternative Metal,confirmed,0.98,artist tag matches folder artist guess
